,Apparaat-ID,Apparaat,Datum,Uur,Meetwaarde,Eenheid,Kost (EUR),Meettype,Type apparaat
4711,TM04:8983187,WOONKAMER,2018-01-23,08:00,20.5,Celsius,0.0,Thermostat Actual value,
4712,TM04:8983187,WOONKAMER,2018-01-23,08:15,20.5,Celsius,0.0,Thermostat Actual value,
4713,TM04:8983187,WOONKAMER,2018-01-23,08:30,20.0,Celsius,0.0,Thermostat Actual value,
4714,TM04:8983187,WOONKAMER,2018-01-23,08:45,20.0,Celsius,0.0,Thermostat Actual value,
4715,TM04:8983187,WOONKAMER,2018-01-23,09:00,20.0,Celsius,0.0,Thermostat Actual value,
4716,TM04:8983187,WOONKAMER,2018-01-23,09:15,19.5,Celsius,0.0,Thermostat Actual value,
4717,TM04:8983187,WOONKAMER,2018-01-23,09:30,19.5,Celsius,0.0,Thermostat Actual value,
4718,TM04:8983187,WOONKAMER,2018-01-23,09:45,19.5,Celsius,0.0,Thermostat Actual value,
4719,TM04:8983187,WOONKAMER,2018-01-23,10:00,19.5,Celsius,0.0,Thermostat Actual value,
4720,TM04:8983187,WOONKAMER,2018-01-23,10:15,19.5,Celsius,0.0,Thermostat Actual value,
4721,TM04:8983187,WOONKAMER,2018-01-23,10:30,19.5,Celsius,0.0,Thermostat Actual value,
4722,TM04:8983187,WOONKAMER,2018-01-23,10:45,19.0,Celsius,0.0,Thermostat Actual value,
4723,TM04:8983187,WOONKAMER,2018-01-23,11:00,19.0,Celsius,0.0,Thermostat Actual value,
4724,TM04:8983187,WOONKAMER,2018-01-23,11:15,19.0,Celsius,0.0,Thermostat Actual value,
4725,TM04:8983187,WOONKAMER,2018-01-23,11:30,19.0,Celsius,0.0,Thermostat Actual value,
4726,TM04:8983187,WOONKAMER,2018-01-23,11:45,19.0,Celsius,0.0,Thermostat Actual value,
4727,TM04:8983187,WOONKAMER,2018-01-23,12:00,19.0,Celsius,0.0,Thermostat Actual value,
4728,TM04:8983187,WOONKAMER,2018-01-23,12:15,19.0,Celsius,0.0,Thermostat Actual value,
4729,TM04:8983187,WOONKAMER,2018-01-23,12:30,19.0,Celsius,0.0,Thermostat Actual value,
4730,TM04:8983187,WOONKAMER,2018-01-23,12:45,19.0,Celsius,0.0,Thermostat Actual value,
4731,TM04:8983187,WOONKAMER,2018-01-23,13:00,19.0,Celsius,0.0,Thermostat Actual value,
4732,TM04:8983187,WOONKAMER,2018-01-23,13:15,19.0,Celsius,0.0,Thermostat Actual value,
4733,TM04:8983187,WOONKAMER,2018-01-23,13:30,19.0,Celsius,0.0,Thermostat Actual value,
4734,TM04:8983187,WOONKAMER,2018-01-23,13:45,18.5,Celsius,0.0,Thermostat Actual value,
4735,TM04:8983187,WOONKAMER,2018-01-23,14:00,18.5,Celsius,0.0,Thermostat Actual value,
4736,TM04:8983187,WOONKAMER,2018-01-23,14:15,18.5,Celsius,0.0,Thermostat Actual value,
4737,TM04:8983187,WOONKAMER,2018-01-23,14:30,18.5,Celsius,0.0,Thermostat Actual value,
4738,TM04:8983187,WOONKAMER,2018-01-23,14:45,18.5,Celsius,0.0,Thermostat Actual value,
4739,TM04:8983187,WOONKAMER,2018-01-23,15:00,18.5,Celsius,0.0,Thermostat Actual value,
4740,TM04:8983187,WOONKAMER,2018-01-23,15:15,19.0,Celsius,0.0,Thermostat Actual value,
4741,TM04:8983187,WOONKAMER,2018-01-23,15:30,19.5,Celsius,0.0,Thermostat Actual value,
4742,TM04:8983187,WOONKAMER,2018-01-23,16:00,19.5,Celsius,0.0,Thermostat Actual value,
4743,TM04:8983187,WOONKAMER,2018-01-23,16:15,20.0,Celsius,0.0,Thermostat Actual value,
4744,TM04:8983187,WOONKAMER,2018-01-23,16:30,20.0,Celsius,0.0,Thermostat Actual value,
4745,TM04:8983187,WOONKAMER,2018-01-23,16:45,20.0,Celsius,0.0,Thermostat Actual value,
4746,TM04:8983187,WOONKAMER,2018-01-23,21:00,21.0,Celsius,0.0,Thermostat Actual value,
4747,TM04:8983187,WOONKAMER,2018-01-23,21:15,21.0,Celsius,0.0,Thermostat Actual value,
4748,TM04:8983187,WOONKAMER,2018-01-23,21:30,21.0,Celsius,0.0,Thermostat Actual value,
4749,TM04:8983187,WOONKAMER,2018-01-23,21:45,21.0,Celsius,0.0,Thermostat Actual value,
4750,TM04:8983187,WOONKAMER,2018-01-23,22:00,21.0,Celsius,0.0,Thermostat Actual value,
4751,TM04:8983187,WOONKAMER,2018-01-23,22:15,21.0,Celsius,0.0,Thermostat Actual value,
4752,TM04:8983187,WOONKAMER,2018-01-23,22:30,21.0,Celsius,0.0,Thermostat Actual value,
4753,TM04:8983187,WOONKAMER,2018-01-23,22:45,21.0,Celsius,0.0,Thermostat Actual value,
4754,TM04:8983187,WOONKAMER,2018-01-23,23:00,21.0,Celsius,0.0,Thermostat Actual value,
4755,TM04:8983187,WOONKAMER,2018-01-23,23:15,21.0,Celsius,0.0,Thermostat Actual value,
4756,TM04:8983187,WOONKAMER,2018-01-23,23:30,21.0,Celsius,0.0,Thermostat Actual value,
4757,TM04:8983187,WOONKAMER,2018-01-23,23:45,20.5,Celsius,0.0,Thermostat Actual value,
4758,TM04:8983187,WOONKAMER,2018-01-24,00:00,20.5,Celsius,0.0,Thermostat Actual value,
4759,TM04:8983187,WOONKAMER,2018-01-24,00:15,20.5,Celsius,0.0,Thermostat Actual value,
4760,TM04:8983187,WOONKAMER,2018-01-24,00:30,20.5,Celsius,0.0,Thermostat Actual value,
4761,TM04:8983187,WOONKAMER,2018-01-24,00:45,20.0,Celsius,0.0,Thermostat Actual value,
4762,TM04:8983187,WOONKAMER,2018-01-24,01:00,20.0,Celsius,0.0,Thermostat Actual value,
4763,TM04:8983187,WOONKAMER,2018-01-24,01:15,20.0,Celsius,0.0,Thermostat Actual value,
4764,TM04:8983187,WOONKAMER,2018-01-24,01:30,20.0,Celsius,0.0,Thermostat Actual value,
4765,TM04:8983187,WOONKAMER,2018-01-24,01:45,20.0,Celsius,0.0,Thermostat Actual value,
4766,TM04:8983187,WOONKAMER,2018-01-24,02:00,19.5,Celsius,0.0,Thermostat Actual value,
4767,TM04:8983187,WOONKAMER,2018-01-24,02:15,19.5,Celsius,0.0,Thermostat Actual value,
4768,TM04:8983187,WOONKAMER,2018-01-24,02:30,19.5,Celsius,0.0,Thermostat Actual value,
4769,TM04:8983187,WOONKAMER,2018-01-24,02:45,19.5,Celsius,0.0,Thermostat Actual value,
4770,TM04:8983187,WOONKAMER,2018-01-24,03:00,19.5,Celsius,0.0,Thermostat Actual value,
4771,TM04:8983187,WOONKAMER,2018-01-24,03:15,19.5,Celsius,0.0,Thermostat Actual value,
4772,TM04:8983187,WOONKAMER,2018-01-24,03:30,19.5,Celsius,0.0,Thermostat Actual value,
4773,TM04:8983187,WOONKAMER,2018-01-24,03:45,19.5,Celsius,0.0,Thermostat Actual value,
4774,TM04:8983187,WOONKAMER,2018-01-24,04:00,19.5,Celsius,0.0,Thermostat Actual value,
4775,TM04:8983187,WOONKAMER,2018-01-24,04:15,19.5,Celsius,0.0,Thermostat Actual value,
4776,TM04:8983187,WOONKAMER,2018-01-24,04:30,19.0,Celsius,0.0,Thermostat Actual value,
4777,TM04:8983187,WOONKAMER,2018-01-24,04:45,19.0,Celsius,0.0,Thermostat Actual value,
4778,TM04:8983187,WOONKAMER,2018-01-24,05:00,19.0,Celsius,0.0,Thermostat Actual value,
4779,TM04:8983187,WOONKAMER,2018-01-24,05:15,19.0,Celsius,0.0,Thermostat Actual value,
4780,TM04:8983187,WOONKAMER,2018-01-24,05:30,19.0,Celsius,0.0,Thermostat Actual value,
4781,TM04:8983187,WOONKAMER,2018-01-24,05:45,19.5,Celsius,0.0,Thermostat Actual value,
4782,TM04:8983187,WOONKAMER,2018-01-24,06:00,20.0,Celsius,0.0,Thermostat Actual value,
4783,TM04:8983187,WOONKAMER,2018-01-24,06:15,20.0,Celsius,0.0,Thermostat Actual value,
4784,TM04:8983187,WOONKAMER,2018-01-24,06:30,20.5,Celsius,0.0,Thermostat Actual value,
4785,TM04:8983187,WOONKAMER,2018-01-24,06:45,20.5,Celsius,0.0,Thermostat Actual value,
4786,TM04:8983187,WOONKAMER,2018-01-24,07:00,20.5,Celsius,0.0,Thermostat Actual value,
4787,TM04:8983187,WOONKAMER,2018-01-24,07:15,20.0,Celsius,0.0,Thermostat Actual value,
4788,TM04:8983187,WOONKAMER,2018-01-24,07:30,20.0,Celsius,0.0,Thermostat Actual value,
4789,TM04:8983187,WOONKAMER,2018-01-24,07:45,20.0,Celsius,0.0,Thermostat Actual value,
4790,TM04:8983187,WOONKAMER,2018-01-24,08:00,20.0,Celsius,0.0,Thermostat Actual value,
4791,TM04:8983187,WOONKAMER,2018-01-24,08:15,19.5,Celsius,0.0,Thermostat Actual value,
4792,TM04:8983187,WOONKAMER,2018-01-24,08:30,19.5,Celsius,0.0,Thermostat Actual value,
4793,TM04:8983187,WOONKAMER,2018-01-24,08:45,19.5,Celsius,0.0,Thermostat Actual value,
4794,TM04:8983187,WOONKAMER,2018-01-24,09:00,19.5,Celsius,0.0,Thermostat Actual value,
4795,TM04:8983187,WOONKAMER,2018-01-24,09:15,19.5,Celsius,0.0,Thermostat Actual value,
4796,TM04:8983187,WOONKAMER,2018-01-24,09:30,19.5,Celsius,0.0,Thermostat Actual value,
4797,TM04:8983187,WOONKAMER,2018-01-24,09:45,19.5,Celsius,0.0,Thermostat Actual value,
4798,TM04:8983187,WOONKAMER,2018-01-24,10:00,19.5,Celsius,0.0,Thermostat Actual value,
4799,TM04:8983187,WOONKAMER,2018-01-24,10:15,19.5,Celsius,0.0,Thermostat Actual value,
4800,TM04:8983187,WOONKAMER,2018-01-24,10:30,19.5,Celsius,0.0,Thermostat Actual value,
4801,TM04:8983187,WOONKAMER,2018-01-24,10:45,19.5,Celsius,0.0,Thermostat Actual value,
4802,TM04:8983187,WOONKAMER,2018-01-24,11:00,19.5,Celsius,0.0,Thermostat Actual value,
4803,TM04:8983187,WOONKAMER,2018-01-24,11:15,19.5,Celsius,0.0,Thermostat Actual value,
4804,TM04:8983187,WOONKAMER,2018-01-24,11:30,19.5,Celsius,0.0,Thermostat Actual value,
4805,TM04:8983187,WOONKAMER,2018-01-24,11:45,19.5,Celsius,0.0,Thermostat Actual value,
4806,TM04:8983187,WOONKAMER,2018-01-24,12:00,19.5,Celsius,0.0,Thermostat Actual value,
4807,TM04:8983187,WOONKAMER,2018-01-24,12:15,19.5,Celsius,0.0,Thermostat Actual value,
4808,TM04:8983187,WOONKAMER,2018-01-24,12:30,19.5,Celsius,0.0,Thermostat Actual value,
4809,TM04:8983187,WOONKAMER,2018-01-24,12:45,19.5,Celsius,0.0,Thermostat Actual value,
4810,TM04:8983187,WOONKAMER,2018-01-24,13:00,19.5,Celsius,0.0,Thermostat Actual value,
4811,TM04:8983187,WOONKAMER,2018-01-24,13:15,19.5,Celsius,0.0,Thermostat Actual value,
4812,TM04:8983187,WOONKAMER,2018-01-24,13:30,19.5,Celsius,0.0,Thermostat Actual value,
4813,TM04:8983187,WOONKAMER,2018-01-24,13:45,19.5,Celsius,0.0,Thermostat Actual value,
4814,TM04:8983187,WOONKAMER,2018-01-24,14:00,19.0,Celsius,0.0,Thermostat Actual value,
4815,TM04:8983187,WOONKAMER,2018-01-24,14:15,19.0,Celsius,0.0,Thermostat Actual value,
4816,TM04:8983187,WOONKAMER,2018-01-24,14:30,19.0,Celsius,0.0,Thermostat Actual value,
4817,TM04:8983187,WOONKAMER,2018-01-24,14:45,19.0,Celsius,0.0,Thermostat Actual value,
4818,TM04:8983187,WOONKAMER,2018-01-24,15:00,19.0,Celsius,0.0,Thermostat Actual value,
4819,TM04:8983187,WOONKAMER,2018-01-24,15:15,19.0,Celsius,0.0,Thermostat Actual value,
4820,TM04:8983187,WOONKAMER,2018-01-24,15:30,19.5,Celsius,0.0,Thermostat Actual value,
4821,TM04:8983187,WOONKAMER,2018-01-24,15:45,19.5,Celsius,0.0,Thermostat Actual value,
4822,TM04:8983187,WOONKAMER,2018-01-24,16:00,19.5,Celsius,0.0,Thermostat Actual value,
4823,TM04:8983187,WOONKAMER,2018-01-24,16:15,20.0,Celsius,0.0,Thermostat Actual value,
4824,TM04:8983187,WOONKAMER,2018-01-24,16:30,20.0,Celsius,0.0,Thermostat Actual value,
4825,TM04:8983187,WOONKAMER,2018-01-24,16:45,20.0,Celsius,0.0,Thermostat Actual value,
4826,TM04:8983187,WOONKAMER,2018-01-24,17:00,20.0,Celsius,0.0,Thermostat Actual value,
4827,TM04:8983187,WOONKAMER,2018-01-24,17:15,20.0,Celsius,0.0,Thermostat Actual value,
4828,TM04:8983187,WOONKAMER,2018-01-24,17:30,20.0,Celsius,0.0,Thermostat Actual value,
4829,TM04:8983187,WOONKAMER,2018-01-24,17:45,20.0,Celsius,0.0,Thermostat Actual value,
4830,TM04:8983187,WOONKAMER,2018-01-24,18:00,20.0,Celsius,0.0,Thermostat Actual value,
4831,TM04:8983187,WOONKAMER,2018-01-24,18:15,20.0,Celsius,0.0,Thermostat Actual value,
4832,TM04:8983187,WOONKAMER,2018-01-24,18:30,20.0,Celsius,0.0,Thermostat Actual value,
4833,TM04:8983187,WOONKAMER,2018-01-24,18:45,20.0,Celsius,0.0,Thermostat Actual value,
4834,TM04:8983187,WOONKAMER,2018-01-24,19:00,20.0,Celsius,0.0,Thermostat Actual value,
4835,TM04:8983187,WOONKAMER,2018-01-24,19:15,20.0,Celsius,0.0,Thermostat Actual value,
4836,TM04:8983187,WOONKAMER,2018-01-24,19:30,20.0,Celsius,0.0,Thermostat Actual value,
4837,TM04:8983187,WOONKAMER,2018-01-24,19:45,20.0,Celsius,0.0,Thermostat Actual value,
4838,TM04:8983187,WOONKAMER,2018-01-24,20:00,20.0,Celsius,0.0,Thermostat Actual value,
4839,TM04:8983187,WOONKAMER,2018-01-24,20:15,20.0,Celsius,0.0,Thermostat Actual value,
4840,TM04:8983187,WOONKAMER,2018-01-24,20:30,20.0,Celsius,0.0,Thermostat Actual value,
4841,TM04:8983187,WOONKAMER,2018-01-24,20:45,20.0,Celsius,0.0,Thermostat Actual value,
4842,TM04:8983187,WOONKAMER,2018-01-24,21:00,20.0,Celsius,0.0,Thermostat Actual value,
4843,TM04:8983187,WOONKAMER,2018-01-24,21:15,20.0,Celsius,0.0,Thermostat Actual value,
4844,TM04:8983187,WOONKAMER,2018-01-24,21:30,20.0,Celsius,0.0,Thermostat Actual value,
4845,TM04:8983187,WOONKAMER,2018-01-24,21:45,20.0,Celsius,0.0,Thermostat Actual value,
4846,TM04:8983187,WOONKAMER,2018-01-24,22:00,20.0,Celsius,0.0,Thermostat Actual value,
4847,TM04:8983187,WOONKAMER,2018-01-24,22:15,20.5,Celsius,0.0,Thermostat Actual value,
4848,TM04:8983187,WOONKAMER,2018-01-24,22:30,20.5,Celsius,0.0,Thermostat Actual value,
4849,TM04:8983187,WOONKAMER,2018-01-24,22:45,20.5,Celsius,0.0,Thermostat Actual value,
4850,TM04:8983187,WOONKAMER,2018-01-24,23:00,20.5,Celsius,0.0,Thermostat Actual value,
4851,TM04:8983187,WOONKAMER,2018-01-24,23:15,20.5,Celsius,0.0,Thermostat Actual value,
4852,TM04:8983187,WOONKAMER,2018-01-24,23:30,20.5,Celsius,0.0,Thermostat Actual value,
4853,TM04:8983187,WOONKAMER,2018-01-24,23:45,20.0,Celsius,0.0,Thermostat Actual value,
4854,TM04:8983187,WOONKAMER,2018-01-25,00:00,20.0,Celsius,0.0,Thermostat Actual value,
4855,TM04:8983187,WOONKAMER,2018-01-25,00:15,20.0,Celsius,0.0,Thermostat Actual value,
4856,TM04:8983187,WOONKAMER,2018-01-25,00:30,20.0,Celsius,0.0,Thermostat Actual value,
4857,TM04:8983187,WOONKAMER,2018-01-25,00:45,19.5,Celsius,0.0,Thermostat Actual value,
4858,TM04:8983187,WOONKAMER,2018-01-25,01:00,19.5,Celsius,0.0,Thermostat Actual value,
4859,TM04:8983187,WOONKAMER,2018-01-25,01:15,19.5,Celsius,0.0,Thermostat Actual value,
4860,TM04:8983187,WOONKAMER,2018-01-25,01:30,19.5,Celsius,0.0,Thermostat Actual value,
4861,TM04:8983187,WOONKAMER,2018-01-25,01:45,19.5,Celsius,0.0,Thermostat Actual value,
4862,TM04:8983187,WOONKAMER,2018-01-25,02:00,19.5,Celsius,0.0,Thermostat Actual value,
4863,TM04:8983187,WOONKAMER,2018-01-25,02:15,19.5,Celsius,0.0,Thermostat Actual value,
4864,TM04:8983187,WOONKAMER,2018-01-25,02:30,19.5,Celsius,0.0,Thermostat Actual value,
4865,TM04:8983187,WOONKAMER,2018-01-25,02:45,19.5,Celsius,0.0,Thermostat Actual value,
4866,TM04:8983187,WOONKAMER,2018-01-25,03:00,19.0,Celsius,0.0,Thermostat Actual value,
4867,TM04:8983187,WOONKAMER,2018-01-25,03:15,19.0,Celsius,0.0,Thermostat Actual value,
4868,TM04:8983187,WOONKAMER,2018-01-25,03:30,19.0,Celsius,0.0,Thermostat Actual value,
4869,TM04:8983187,WOONKAMER,2018-01-25,03:45,19.0,Celsius,0.0,Thermostat Actual value,
4870,TM04:8983187,WOONKAMER,2018-01-25,04:00,19.0,Celsius,0.0,Thermostat Actual value,
4871,TM04:8983187,WOONKAMER,2018-01-25,04:15,19.0,Celsius,0.0,Thermostat Actual value,
4872,TM04:8983187,WOONKAMER,2018-01-25,04:30,19.0,Celsius,0.0,Thermostat Actual value,
4873,TM04:8983187,WOONKAMER,2018-01-25,04:45,19.0,Celsius,0.0,Thermostat Actual value,
4874,TM04:8983187,WOONKAMER,2018-01-25,05:00,19.0,Celsius,0.0,Thermostat Actual value,
4875,TM04:8983187,WOONKAMER,2018-01-25,05:15,19.0,Celsius,0.0,Thermostat Actual value,
4876,TM04:8983187,WOONKAMER,2018-01-25,05:30,19.0,Celsius,0.0,Thermostat Actual value,
4877,TM04:8983187,WOONKAMER,2018-01-25,05:45,19.0,Celsius,0.0,Thermostat Actual value,
4878,TM04:8983187,WOONKAMER,2018-01-25,06:00,19.5,Celsius,0.0,Thermostat Actual value,
4879,TM04:8983187,WOONKAMER,2018-01-25,06:15,20.0,Celsius,0.0,Thermostat Actual value,
4880,TM04:8983187,WOONKAMER,2018-01-25,06:30,20.5,Celsius,0.0,Thermostat Actual value,
4881,TM04:8983187,WOONKAMER,2018-01-25,06:45,20.0,Celsius,0.0,Thermostat Actual value,
4882,TM04:8983187,WOONKAMER,2018-01-25,07:00,20.0,Celsius,0.0,Thermostat Actual value,
4883,TM04:8983187,WOONKAMER,2018-01-25,07:15,20.0,Celsius,0.0,Thermostat Actual value,
4884,TM04:8983187,WOONKAMER,2018-01-25,07:30,20.0,Celsius,0.0,Thermostat Actual value,
4885,TM04:8983187,WOONKAMER,2018-01-25,07:45,20.0,Celsius,0.0,Thermostat Actual value,
4886,TM04:8983187,WOONKAMER,2018-01-25,08:00,19.5,Celsius,0.0,Thermostat Actual value,
4887,TM04:8983187,WOONKAMER,2018-01-25,08:15,19.5,Celsius,0.0,Thermostat Actual value,
4888,TM04:8983187,WOONKAMER,2018-01-25,08:30,19.5,Celsius,0.0,Thermostat Actual value,
4889,TM04:8983187,WOONKAMER,2018-01-25,08:45,19.5,Celsius,0.0,Thermostat Actual value,
4890,TM04:8983187,WOONKAMER,2018-01-25,09:00,19.0,Celsius,0.0,Thermostat Actual value,
4891,TM04:8983187,WOONKAMER,2018-01-25,09:15,19.0,Celsius,0.0,Thermostat Actual value,
4892,TM04:8983187,WOONKAMER,2018-01-25,09:30,19.0,Celsius,0.0,Thermostat Actual value,
4893,TM04:8983187,WOONKAMER,2018-01-25,09:45,19.0,Celsius,0.0,Thermostat Actual value,
4894,TM04:8983187,WOONKAMER,2018-01-25,10:00,19.0,Celsius,0.0,Thermostat Actual value,
4895,TM04:8983187,WOONKAMER,2018-01-25,10:15,19.0,Celsius,0.0,Thermostat Actual value,
4896,TM04:8983187,WOONKAMER,2018-01-25,10:30,19.0,Celsius,0.0,Thermostat Actual value,
4897,TM04:8983187,WOONKAMER,2018-01-25,10:45,19.0,Celsius,0.0,Thermostat Actual value,
4898,TM04:8983187,WOONKAMER,2018-01-25,11:00,19.0,Celsius,0.0,Thermostat Actual value,
4899,TM04:8983187,WOONKAMER,2018-01-25,11:15,19.0,Celsius,0.0,Thermostat Actual value,
4900,TM04:8983187,WOONKAMER,2018-01-25,11:30,19.0,Celsius,0.0,Thermostat Actual value,
4901,TM04:8983187,WOONKAMER,2018-01-25,11:45,19.0,Celsius,0.0,Thermostat Actual value,
4902,TM04:8983187,WOONKAMER,2018-01-25,12:00,19.0,Celsius,0.0,Thermostat Actual value,
4903,TM04:8983187,WOONKAMER,2018-01-25,12:15,19.0,Celsius,0.0,Thermostat Actual value,
4904,TM04:8983187,WOONKAMER,2018-01-25,12:30,19.0,Celsius,0.0,Thermostat Actual value,
4905,TM04:8983187,WOONKAMER,2018-01-25,12:45,19.0,Celsius,0.0,Thermostat Actual value,
4906,TM04:8983187,WOONKAMER,2018-01-25,13:00,18.5,Celsius,0.0,Thermostat Actual value,
4907,TM04:8983187,WOONKAMER,2018-01-25,13:15,19.0,Celsius,0.0,Thermostat Actual value,
4908,TM04:8983187,WOONKAMER,2018-01-25,13:30,18.5,Celsius,0.0,Thermostat Actual value,
4909,TM04:8983187,WOONKAMER,2018-01-25,13:45,18.5,Celsius,0.0,Thermostat Actual value,
4910,TM04:8983187,WOONKAMER,2018-01-25,14:00,18.5,Celsius,0.0,Thermostat Actual value,
4911,TM04:8983187,WOONKAMER,2018-01-25,14:15,18.5,Celsius,0.0,Thermostat Actual value,
4912,TM04:8983187,WOONKAMER,2018-01-25,14:30,18.5,Celsius,0.0,Thermostat Actual value,
4913,TM04:8983187,WOONKAMER,2018-01-25,14:45,18.5,Celsius,0.0,Thermostat Actual value,
4914,TM04:8983187,WOONKAMER,2018-01-25,15:00,18.5,Celsius,0.0,Thermostat Actual value,
4915,TM04:8983187,WOONKAMER,2018-01-25,15:15,18.5,Celsius,0.0,Thermostat Actual value,
4916,TM04:8983187,WOONKAMER,2018-01-25,15:30,19.5,Celsius,0.0,Thermostat Actual value,
4917,TM04:8983187,WOONKAMER,2018-01-25,15:45,19.5,Celsius,0.0,Thermostat Actual value,
4918,TM04:8983187,WOONKAMER,2018-01-25,16:00,19.5,Celsius,0.0,Thermostat Actual value,
4919,TM04:8983187,WOONKAMER,2018-01-25,16:15,20.0,Celsius,0.0,Thermostat Actual value,
4920,TM04:8983187,WOONKAMER,2018-01-25,16:30,20.0,Celsius,0.0,Thermostat Actual value,
4921,TM04:8983187,WOONKAMER,2018-01-25,16:45,20.0,Celsius,0.0,Thermostat Actual value,
4922,TM04:8983187,WOONKAMER,2018-01-25,17:00,20.0,Celsius,0.0,Thermostat Actual value,
4923,TM04:8983187,WOONKAMER,2018-01-25,17:15,20.0,Celsius,0.0,Thermostat Actual value,
4924,TM04:8983187,WOONKAMER,2018-01-25,17:30,20.0,Celsius,0.0,Thermostat Actual value,
4925,TM04:8983187,WOONKAMER,2018-01-25,17:45,20.0,Celsius,0.0,Thermostat Actual value,
4926,TM04:8983187,WOONKAMER,2018-01-25,18:00,20.0,Celsius,0.0,Thermostat Actual value,
4927,TM04:8983187,WOONKAMER,2018-01-25,18:15,20.0,Celsius,0.0,Thermostat Actual value,
4928,TM04:8983187,WOONKAMER,2018-01-25,18:30,20.0,Celsius,0.0,Thermostat Actual value,
4929,TM04:8983187,WOONKAMER,2018-01-25,18:45,20.0,Celsius,0.0,Thermostat Actual value,
4930,TM04:8983187,WOONKAMER,2018-01-25,19:00,20.0,Celsius,0.0,Thermostat Actual value,
4931,TM04:8983187,WOONKAMER,2018-01-25,19:15,20.0,Celsius,0.0,Thermostat Actual value,
4932,TM04:8983187,WOONKAMER,2018-01-25,19:30,20.0,Celsius,0.0,Thermostat Actual value,
4933,TM04:8983187,WOONKAMER,2018-01-25,19:45,20.0,Celsius,0.0,Thermostat Actual value,
4934,TM04:8983187,WOONKAMER,2018-01-25,20:00,20.0,Celsius,0.0,Thermostat Actual value,
4935,TM04:8983187,WOONKAMER,2018-01-25,20:15,20.0,Celsius,0.0,Thermostat Actual value,
4936,TM04:8983187,WOONKAMER,2018-01-25,20:30,20.0,Celsius,0.0,Thermostat Actual value,
4937,TM04:8983187,WOONKAMER,2018-01-25,20:45,20.0,Celsius,0.0,Thermostat Actual value,
4938,TM04:8983187,WOONKAMER,2018-01-25,21:00,20.0,Celsius,0.0,Thermostat Actual value,
4939,TM04:8983187,WOONKAMER,2018-01-25,21:15,20.5,Celsius,0.0,Thermostat Actual value,
4940,TM04:8983187,WOONKAMER,2018-01-25,21:30,20.5,Celsius,0.0,Thermostat Actual value,
4941,TM04:8983187,WOONKAMER,2018-01-25,21:45,20.0,Celsius,0.0,Thermostat Actual value,
4942,TM04:8983187,WOONKAMER,2018-01-25,22:00,20.0,Celsius,0.0,Thermostat Actual value,
4943,TM04:8983187,WOONKAMER,2018-01-25,22:15,20.0,Celsius,0.0,Thermostat Actual value,
4944,TM04:8983187,WOONKAMER,2018-01-25,22:30,20.0,Celsius,0.0,Thermostat Actual value,
4945,TM04:8983187,WOONKAMER,2018-01-25,22:45,20.0,Celsius,0.0,Thermostat Actual value,
4946,TM04:8983187,WOONKAMER,2018-01-25,23:00,20.0,Celsius,0.0,Thermostat Actual value,
4947,TM04:8983187,WOONKAMER,2018-01-25,23:15,20.0,Celsius,0.0,Thermostat Actual value,
4948,TM04:8983187,WOONKAMER,2018-01-25,23:30,20.0,Celsius,0.0,Thermostat Actual value,
4949,TM04:8983187,WOONKAMER,2018-01-25,23:45,20.0,Celsius,0.0,Thermostat Actual value,
4950,TM04:8983187,WOONKAMER,2018-01-26,00:00,20.0,Celsius,0.0,Thermostat Actual value,
4951,TM04:8983187,WOONKAMER,2018-01-26,00:15,19.5,Celsius,0.0,Thermostat Actual value,
4952,TM04:8983187,WOONKAMER,2018-01-26,00:30,19.5,Celsius,0.0,Thermostat Actual value,
4953,TM04:8983187,WOONKAMER,2018-01-26,00:45,19.5,Celsius,0.0,Thermostat Actual value,
4954,TM04:8983187,WOONKAMER,2018-01-26,01:00,19.5,Celsius,0.0,Thermostat Actual value,
4955,TM04:8983187,WOONKAMER,2018-01-26,01:15,19.0,Celsius,0.0,Thermostat Actual value,
4956,TM04:8983187,WOONKAMER,2018-01-26,01:30,19.0,Celsius,0.0,Thermostat Actual value,
4957,TM04:8983187,WOONKAMER,2018-01-26,01:45,19.0,Celsius,0.0,Thermostat Actual value,
4958,TM04:8983187,WOONKAMER,2018-01-26,02:00,19.0,Celsius,0.0,Thermostat Actual value,
4959,TM04:8983187,WOONKAMER,2018-01-26,02:15,19.0,Celsius,0.0,Thermostat Actual value,
4960,TM04:8983187,WOONKAMER,2018-01-26,02:30,19.0,Celsius,0.0,Thermostat Actual value,
4961,TM04:8983187,WOONKAMER,2018-01-26,02:45,19.0,Celsius,0.0,Thermostat Actual value,
4962,TM04:8983187,WOONKAMER,2018-01-26,03:00,18.5,Celsius,0.0,Thermostat Actual value,
4963,TM04:8983187,WOONKAMER,2018-01-26,03:15,18.5,Celsius,0.0,Thermostat Actual value,
4964,TM04:8983187,WOONKAMER,2018-01-26,03:30,18.5,Celsius,0.0,Thermostat Actual value,
4965,TM04:8983187,WOONKAMER,2018-01-26,03:45,18.5,Celsius,0.0,Thermostat Actual value,
4966,TM04:8983187,WOONKAMER,2018-01-26,04:00,18.5,Celsius,0.0,Thermostat Actual value,
4967,TM04:8983187,WOONKAMER,2018-01-26,04:15,18.5,Celsius,0.0,Thermostat Actual value,
4968,TM04:8983187,WOONKAMER,2018-01-26,04:30,18.5,Celsius,0.0,Thermostat Actual value,
